title,gpt_label
Idaho Senate OKs Bill Banning Critical Race Theory in Public Schools,<POLITICAL INFLUENCER>
Finalists for West Ada superintendent struggle to define  critical race theory  ,<EDUCATIONAL PRACTITIONER>
"Parents , lawmakers take steps to ban Biden  dangerou critical race theory in schools",<POLITICAL INFLUENCER>
Idaho Legislature fast - tracks  critical race theory  bill despite student protests | National News,<POLITICAL INFLUENCER>
Idaho Legislature fast - tracks  critical race theory  bill despite student protests | News,<POLITICAL INFLUENCER>
NC should follow Idaho lead in how to deal with Critical Race Theory,<POLITICAL INFLUENCER>
Idaho bill prohibits  indoctrinating  with critical race theory,<POLITICAL INFLUENCER>
Critical race theory and carrots,<NONE/OTHER>
Idaho Becomes First State to Ban Discriminatory Critical Race Theory,<POLITICAL INFLUENCER>
"Idaho Makes History , Becomes the First State to Ban Critical Race Theory – RedState",<POLITICAL INFLUENCER>
Idaho passes law banning Critical Race Theory  indoctrination  at public schools,<POLITICAL INFLUENCER>
Critical Race Theory Drives Students Apart . Idaho Lawmakers Had Enough . ,<POLITICAL INFLUENCER>
Critical Race Theory Drives Students Apart . Idaho Lawmakers Had Enough,<POLITICAL INFLUENCER>
Idaho Passes Law Banning Critical Race Theory  Indoctrination  at Public Schools,<POLITICAL INFLUENCER>
What Is Critical Race Theory and Why Do Some People Want to Ban It ? ,<NONE/OTHER>
Bryn Mawr Professor Chanelle Wilson Is Fighting for Critical Race Theory in Universities,<EDUCATIONAL PRACTITIONER>
When being a college law professor feels like living under a  Red Scare  at a time of critical race theory disinformation,<EDUCATIONAL PRACTITIONER>
Critical Race Theory Seminar : Q & A With Community Organizer Tai Simpson,<POLITICAL INFLUENCER>
Tackling Critical Race Theory : What It Is and Where It Is Being Banned,<POLITICAL INFLUENCER>
Critical race theory debate rages in Kansas legislative committee,<POLITICAL INFLUENCER>
Critical race theory founder says he and his wife receiving death threats,<EDUCATIONAL PRACTITIONER>
"A critical time : Small handful of educators losing jobs for lessons linked to race , not CRT",<EDUCATIONAL PRACTITIONER>
"Critical race theory wasnt taught , these US teachers still lost jobs",<EDUCATIONAL PRACTITIONER>
City Club of Boise - Critical Race Theory,<NONE/OTHER>
The War on Critical Race Theory - Boston Review,<NONE/OTHER>
GOP state lawmakers introduce 12 new bills to ban critical race theory,<POLITICAL INFLUENCER>
"Vaccine mandates , critical race theory among targets of North Dakota lawmakers in upcoming special session",<POLITICAL INFLUENCER>
South Dakota Gov . Kristi Noem Announces Legislation Blocking Critical Race Theory,<POLITICAL INFLUENCER>
"Housing , Politics , CRT : Learning from 2021 editorials",<NONE/OTHER>
  It not even happening : Teachers say critical race theory isnt an issue,<EDUCATIONAL PRACTITIONER>
Critical race theory : What it is and what it isnt,<NONE/OTHER>
Critical Race Theory : What It Is And What It Isnt,<NONE/OTHER>
The ACLU on Fighting Critical Race Theory Bans :  It About Our Country Reckoning with Racism  ,<POLITICAL INFLUENCER>
1619 Project Curriculum Creator Nikole Hannah - Jones Offered Tenure . Bad News Is Race Theory / Free Speech Backlash Expands : ROUNDUP,<EDUCATIONAL PRACTITIONER>
"Teaching critical race theory isnt happening in classrooms , teachers say in survey",<EDUCATIONAL PRACTITIONER>
"Schools arent forcing Critical Race Theory lessons , K - 12 teachers survey says",<EDUCATIONAL PRACTITIONER>
What is critical race theory ? Quartz,<NONE/OTHER>
The reality of what critical race theory is and isnt,<NONE/OTHER>
The right attack on  critical race theory : Another battle in the Orwellian war against democracy,<POLITICAL INFLUENCER>
GOP furor over  critical race theory  hits college campuses,<POLITICAL INFLUENCER>
Analysis : How critical race theory turned into a political  bogeyman  | News,<POLITICAL INFLUENCER>
"Critical race theory , what it is and isnt",<NONE/OTHER>
How critical race theory turned into a political  bogeyman  ,<POLITICAL INFLUENCER>
Anti - CRT Laws Seek to Divide Teacher Unions and the Struggle for Black Lives,<POLITICAL INFLUENCER>
"Loudoun County at center of critical race theory , transgender rights debates",<EDUCATIONAL PRACTITIONER>
Opinion | This Wave of Anti - Critical Race Theory Laws is Un - American,<POLITICAL INFLUENCER>
GOP furor over  critical race theory  hits college campuses | News,<POLITICAL INFLUENCER>
GOP Culture War Over Critical Race Theory Bleeds Into School Board Recalls,<POLITICAL INFLUENCER>
The Great American Parent Pushback Against Critical Race Theory : School Board Recall Efforts Surge Across U . S . ,<IMPACTED ACTOR>
Teacher unions push back on debate over critical race theory,<EDUCATIONAL PRACTITIONER>
What I Discovered about Critical Race Theory in Public Schools and Why It Shouldnt Be Taught,<IMPACTED ACTOR>
Critical race theory : What you need to know in Michigan,<NONE/OTHER>
OPINION : The real reason why critical race theory is under attack,<NONE/OTHER>
Parents say theyre running for local school boards to fight  poisonou critical race theory,The main actor in this headline is <IMPACTED ACTOR>.
The critical race theory panic has White people afraid that they might be complicit in racism,<IMPACTED ACTOR>
CNN interviews parents worried about critical race theory,<IMPACTED ACTOR>
"David French : If Anti - CRT Laws Pass , The Current Robust Debate Over Race In The Schools Will Be Shut Down | Blog Posts",<POLITICAL INFLUENCER>
Critical race theory panic : Surveying the elusive  national conversation on race  ,<NONE/OTHER>
"Critical Race Theory invades classrooms : US public schools are poised to teach students the new 3Rs -  racism , racism , racism  -- Society Child -- Sott . net",<EDUCATIONAL PRACTITIONER>
Thousands of Teachers Vow To Defy State Bans on Critical Race Theory,<EDUCATIONAL PRACTITIONER>
"USA Today Runs Pro - Critical Race Theory Piece , Professor Says CRT Not  Divisive  ",<EDUCATIONAL PRACTITIONER>
Critical race theory controversy opposition school curriculums,<EDUCATIONAL PRACTITIONER>
Disingenuous defenses of Critical Race Theory,<NONE/OTHER>
Op Ed : The Truth About Critical Race Theory,<NONE/OTHER>
Arizona Bans Critical Race Theory Training In Government Agencies,<POLITICAL INFLUENCER>
Ban on critical race theory is latest effort to rewrite the historical narrative,<POLITICAL INFLUENCER>
René Lemarchand : Critical race theory ban is effort to rewrite history,<POLITICAL INFLUENCER>
"CRT , Gender Discussions to be Limited Inside Oklahoma Classrooms Under New Guidance",<POLITICAL INFLUENCER>
Bans on critical race theory could have a chilling effect on how educators teach about racism,<EDUCATIONAL PRACTITIONER>
Commentary : Bans on critical race theory could have a chilling effect on how educators teach about racism,<EDUCATIONAL PRACTITIONER>
GOP adds language to state anti - CRT bill that bans teaching kids US should be violently overthrown,<POLITICAL INFLUENCER>
Progressive Charlestown : Bans on critical race theory could have a chilling effect on how educators teach about racism,<POLITICAL INFLUENCER>
U . S . Department of Ed removes critical race theory - related references,<POLITICAL INFLUENCER>
Who Really Driving Critical Race Theory Legislation ? An Investigation,<POLITICAL INFLUENCER>
Bans On Critical Race Theory Will Have A Chilling Effect On Educators,<EDUCATIONAL PRACTITIONER>
"Parson : Critical race theory shouldnt be taught in Missouri schools , but no plans to ban it",<POLITICAL INFLUENCER>
Experts : Ban on critical race theory in schools may not hold up to court challenge,<POLITICAL INFLUENCER>
Republicans newly alarmed by critical race theory see bans as  more of a preventative  ,<POLITICAL INFLUENCER>
Nicholas Ensley Mitchell : Bans on critical race theory could have a chilling effect on how educators teach about racism,<EDUCATIONAL PRACTITIONER>
Hanover organizations to host  The Truth About Critical Race Theory  community forum Thursday night,<NONE/OTHER>
Critical Race Theory Goes to Court - WORT 89 . 9 FM,<NONE/OTHER>
Gov . Kristi Noem Signs Executive Order to Block Biden Pushing Critical Race Theory,<POLITICAL INFLUENCER>
Texas school district suspends Black principal after critical race theory attacks,<EDUCATIONAL PRACTITIONER>
Texas parents accused a Black principal of teaching critical race theory . The district has now suspended him . ,<IMPACTED ACTOR>
Mayor McLean :  Staff error  led to name appearing as sponsor of critical race theory resolution | Local News,<POLITICAL INFLUENCER>
"Chicago , Portland , Louisville mayors appear to back CRT in schools before names removed from sponsors list",<POLITICAL INFLUENCER>
No new teachers in Goodyear sign pledge on Sept . 18 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
Right wing opposes Critical Race Theory in order to promote hatred,<POLITICAL INFLUENCER>
Getting critical race theory out of public schools is harder than passing a law,<POLITICAL INFLUENCER>
No new teachers in Goodyear sign pledge on Sept . 26 to teach Critical Race Theory,<EDUCATIONAL PRACTITIONER>
  Families Should Have the Choice : Republican Rep . Dan Bishop Wants to Allow Parents to Remove Their Children from Schools That Teach CRT Or Anything Resembling It,<POLITICAL INFLUENCER>
Critical Race Theory Bans Are Expanding To Cover Broad Collection Of Issues,<POLITICAL INFLUENCER>
 [ REDACTED ]: Is the GOP using critical race theory to ban discussions on race in schools ? ,<POLITICAL INFLUENCER>
Idaho lawmaker pushes critical race theory claim in education hearing,<POLITICAL INFLUENCER>
Idaho lawmaker claims CRT is being taught at the pre - k level,<POLITICAL INFLUENCER>
Rep . Moon pushes critical race theory claim in education hearing,<POLITICAL INFLUENCER>
Idaho school district responds to lawmaker CRT claim,<EDUCATIONAL PRACTITIONER>
Critical race theory : Understanding law and race in America,<NONE/OTHER>
"New critical race theory laws have teachers scared , confused and self - censoring",<EDUCATIONAL PRACTITIONER>
"Idaho resolution criticizes critical race theory ,  1619 Project  as  divisive content  | Politics",<POLITICAL INFLUENCER>
"Idaho resolution criticizes critical race theory ,  1619 Project  as  divisive content  ",<POLITICAL INFLUENCER>
  Critical race theory  bans frustrate teachers during Black History Month,<EDUCATIONAL PRACTITIONER>
Nonexistent  Critical Race Theory  curriculum is caught in the crosshairs,<NONE/OTHER>
Idaho Senate passes resolution against critical race theory teachings,<POLITICAL INFLUENCER>
"Resolution criticizing critical race theory ,  divisive content  clears Idaho Senate",<POLITICAL INFLUENCER>
"Divided Idaho Senate lambasts critical race theory ,  divisive  teachings in resolution ... | Eye on Boise",<POLITICAL INFLUENCER>
"CRT – Critical race truth | Richmond Free Press | Serving the African American Community in Richmond , VA",<NONE/OTHER>
Why Wont White Conservatives Admit That Their Issue Isnt Critical Race Theory ? ,<POLITICAL INFLUENCER>
The Scramble to Defend Critical Race Theory,<POLITICAL INFLUENCER>
"COMMENTARY : Critical Race Theory tenets are long overdue , but compromises are needed",<NONE/OTHER>
Tennessee could withhold millions from schools found to violate guidelines on teaching racism and critical race theory,<POLITICAL INFLUENCER>
Local NAACP plans webinar about Critical Race Theory,<POLITICAL INFLUENCER>
Tennessee could withhold millions from schools found to violate guidelines on teaching critical race theory,<POLITICAL INFLUENCER>
"A commonsense alternative to critical race theory bans : Dont change laws , change classroom practice | American Enterprise Institute",<POLITICAL INFLUENCER>
Critical race theory : A political debate hits WA schools,<POLITICAL INFLUENCER>
Critical race theory : A political debate his Washington schools,<POLITICAL INFLUENCER>
Critical race theory : A political debate hits Washington schools,<POLITICAL INFLUENCER>
"Targeting  Critical Race Theory , Republicans Rattle American Schools",<POLITICAL INFLUENCER>
Bill to ban teaching of critical race theory,<POLITICAL INFLUENCER>
What is critical race theory in Iowa diversity training bill ? ,<POLITICAL INFLUENCER>
GOP members introduce bills banning Critical Race Theory,<POLITICAL INFLUENCER>
Fight over critical race theory hits the statehouse - GREAT BEND TRIBUNE,<POLITICAL INFLUENCER>
The Brewing Political Battle Over Critical Race Theory,<POLITICAL INFLUENCER>
Idaho pursues that most elusive adversary critical race theory,<POLITICAL INFLUENCER>
Jim Jones : Idaho pursues that most elusive quarry critical race theory,<POLITICAL INFLUENCER>
Critical race theory : Who gets to decide what is history ? ,<NONE/OTHER>
"Georgia Education Board Passes Resolution Opposing Critical Race Theory , Kemp Applauds",<POLITICAL INFLUENCER>
Author of Texas bill to ban critical race theory says Martin Luther King Jr . would approve of it,<POLITICAL INFLUENCER>
Pence Blasts Biden Push for Critical Race Theory as an  Assault on American Culture and Values  ,<POLITICAL INFLUENCER>
Jones : A most elusive adversary : critical race theory,<POLITICAL INFLUENCER>
Conservatives revolt against critical race theory in Georgia schools,<POLITICAL INFLUENCER>
